action,report,source,match_method,score
create_missing_report,00-books-result/Design and the Creation of Value -- John Heskett; Clive Dilnot; Suzan Boztepe --/B44144548-Design-and-the-Creation-of-Value-John-Heskett-Clive-Dilnot-Suzan-Boztepe-06-pref-report.md,00-books/Design and the Creation of Value -- John Heskett; Clive Dilnot; Suzan Boztepe --/Design and the Creation of Value -- John Heskett; Clive Dilnot; Suzan Boztepe --_06_preface_A_note_on_John_Heskett’s_econo.md,new_report_for_uncovered_source,
create_missing_report,"00-books-result/Design futuring ： sustainability, ethics, and new practice -- Tony Fry -- 1, Lon/B44144549-Design-futuring-sustainability-ethics-and-new-practice-Tony-Fry-1-Lon-report.md","00-books/Design futuring ： sustainability, ethics, and new practice -- Tony Fry -- 1, Lon/Design futuring ： sustainability, ethics, and new practice -- Tony Fry -- 1, Lon.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Design, Empathy, Interpretation： Toward Interpretive Design -- Koskinen, Ilpo_ -/B44144550-Design-Empathy-Interpretation-Toward-Interpretive-Design-Koskinen-Ilpo-report.md","00-books/Design, Empathy, Interpretation： Toward Interpretive Design -- Koskinen, Ilpo_ -/Design, Empathy, Interpretation： Toward Interpretive Design -- Koskinen, Ilpo_ -.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Design, History and Time _ New Temporalities in a Digital -- Hendon, Zoë (editor/B44144551-Design-History-and-Time-New-Temporalities-in-a-Digital-Hendon-Zo-editor-report.md","00-books/Design, History and Time _ New Temporalities in a Digital -- Hendon, Zoë (editor/Design, History and Time _ New Temporalities in a Digital -- Hendon, Zoë (editor.md",new_report_for_uncovered_source,
create_missing_report,00-books-result/Dewey and Design： A Pragmatist Perspective for Design -- Brian S_ Dixon -- Desig/B44144552-Dewey-and-Design-A-Pragmatist-Perspective-for-Design-Brian-S-Dixon-Desig-report.md,00-books/Dewey and Design： A Pragmatist Perspective for Design -- Brian S_ Dixon -- Desig/Dewey and Design： A Pragmatist Perspective for Design -- Brian S_ Dixon -- Desig.md,new_report_for_uncovered_source,
create_missing_report,"00-books-result/Dickerman：《Dada Zurich, Berlin, Hannover, Cologne, New York, Paris》/B44144553-Dickerman-Dada-Zurich-Berlin-Hannover-Cologne-New-York-Paris-report.md","00-books/Dickerman：《Dada Zurich, Berlin, Hannover, Cologne, New York, Paris》/Dickerman：《Dada Zurich, Berlin, Hannover, Cologne, New York, Paris》.md",new_report_for_uncovered_source,
create_missing_report,00-books-result/Digital Materialities ： Design and Anthropology -- Sarah Pink; Elisenda Ardèvol;/B44144554-Digital-Materialities-Design-and-Anthropology-Sarah-Pink-Elisenda-Ard-vol-report.md,00-books/Digital Materialities ： Design and Anthropology -- Sarah Pink; Elisenda Ardèvol;/Digital Materialities ： Design and Anthropology -- Sarah Pink; Elisenda Ardèvol;.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Donald A_ Schon：《The Reflective Practitioner，1983》/B44144555-Donald-A-Schon-The-Reflective-Practitioner-1983-report.md,00-books/Donald A_ Schon：《The Reflective Practitioner，1983》/Donald A_ Schon：《The Reflective Practitioner，1983》.md,new_report_for_uncovered_source,
create_missing_report,"00-books-result/Edward Rolf Tufte：《Visual Explanations Images and Quantities, Evidence and Narrative》/B44144556-Edward-Rolf-Tufte-Visual-Explanations-Images-and-Quantities-Evidence-and-Narrati-report.md","00-books/Edward Rolf Tufte：《Visual Explanations Images and Quantities, Evidence and Narrative》/Edward Rolf Tufte：《Visual Explanations Images and Quantities, Evidence and Narrative》.md",new_report_for_uncovered_source,
create_missing_report,00-books-result/Ellen Lupton：《Mechanical Brides Women and Machines from Home to Office》/B44144557-Ellen-Lupton-Mechanical-Brides-Women-and-Machines-from-Home-to-Office-report.md,00-books/Ellen Lupton：《Mechanical Brides Women and Machines from Home to Office》/Ellen Lupton：《Mechanical Brides Women and Machines from Home to Office》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Emil Ruder：《Typography - A Manual of Design [ Typographie ]》/B44144558-Emil-Ruder-Typography-A-Manual-of-Design-Typographie-report.md,00-books/Emil Ruder：《Typography - A Manual of Design [ Typographie ]》/Emil Ruder：《Typography - A Manual of Design [ Typographie ]》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Erich Gamma：《Design Patterns Elements of Reusable Object-Oriented Software》/B44144559-Erich-Gamma-Design-Patterns-Elements-of-Reusable-Object-Oriented-Software-report.md,00-books/Erich Gamma：《Design Patterns Elements of Reusable Object-Oriented Software》/Erich Gamma：《Design Patterns Elements of Reusable Object-Oriented Software》.md,new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144560-00000001-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/01-00000001.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144561-00000002-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/02-00000002.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144562-00000003-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/03-00000003.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144563-00000004-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/04-00000004.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144564-00000005-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/05-00000005.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144565-00000006-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/06-00000006.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144566-00000007-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/07-00000007.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144567-00000008-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/08-00000008.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144568-00000009-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/09-00000009.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144569-00000010-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/10-00000010.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144570-00000011-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/11-00000011.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144571-00000012-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/12-00000012.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144572-00000013-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/13-00000013.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144573-00000014-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/14-00000014.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144574-00000015-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/15-00000015.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144575-00000016-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/16-00000016.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144576-00000017-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/17-00000017.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144577-00000018-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/18-00000018.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144578-00000019-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/19-00000019.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144579-00000020-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/20-00000020.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144580-00000021-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/21-00000021.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144581-00000022-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/22-00000022.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144582-00000023-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/23-00000023.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144583-00000024-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/24-00000024.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144584-00000025-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/25-00000025.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144585-00000026-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/26-00000026.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144586-00000027-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/27-00000027.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144587-00000028-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/28-00000028.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144588-00000029-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/29-00000029.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144589-00000030-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/30-00000030.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144590-00000031-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/31-00000031.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144591-00000032-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/32-00000032.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144592-00000033-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/33-00000033.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144593-00000034-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/34-00000034.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144594-00000035-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/35-00000035.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144595-00000036-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/36-00000036.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Forty, Adrian：Objects of Desire, 1986/B44144596-00000037-report.md","00-books/Forty, Adrian：Objects of Desire, 1986/37-00000037.md",new_report_for_uncovered_source,
create_missing_report,00-books-result/Fuad-Luke：《The eco-design handbook a complete sourcebook for the home and office》/B44144597-Fuad-Luke-The-eco-design-handbook-a-complete-sourcebook-for-the-home-and-office-report.md,00-books/Fuad-Luke：《The eco-design handbook a complete sourcebook for the home and office》/Fuad-Luke：《The eco-design handbook a complete sourcebook for the home and office》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Gaiter：《Visualizing a Black Future Emory Douglas and the Black Panther Party》/B44144598-Gaiter-Visualizing-a-Black-Future-Emory-Douglas-and-the-Black-Panther-Party-report.md,00-books/Gaiter：《Visualizing a Black Future Emory Douglas and the Black Panther Party》/Gaiter：《Visualizing a Black Future Emory Douglas and the Black Panther Party》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Garrett：《The elements of user experience user-centered design for the Web and beyond》/B44144599-Garrett-The-elements-of-user-experience-user-centered-design-for-the-Web-and-bey-report.md,00-books/Garrett：《The elements of user experience user-centered design for the Web and beyond》/Garrett：《The elements of user experience user-centered design for the Web and beyond》.md,new_report_for_uncovered_source,
create_missing_report,"00-books-result/Gennifer Weisenfeld.：《Mavo Japanese Artists and the Avant-Garde, 1905-1931》/B44144600-Gennifer-Weisenfeld-Mavo-Japanese-Artists-and-the-Avant-Garde-1905-1931-report.md","00-books/Gennifer Weisenfeld.：《Mavo Japanese Artists and the Avant-Garde, 1905-1931》/Gennifer Weisenfeld.：《Mavo Japanese Artists and the Avant-Garde, 1905-1931》.md",new_report_for_uncovered_source,
create_missing_report,00-books-result/Glenn Adamson：《Global Design History》/B44144601-Glenn-Adamson-Global-Design-History-report.md,00-books/Glenn Adamson：《Global Design History》/Glenn Adamson：《Global Design History》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Goss：《French art deco》/B44144602-Goss-French-art-deco-report.md,00-books/Goss：《French art deco》/Goss：《French art deco》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Graeme Brooker Sally Stone：《Re-Readings 2 Interior Architecture and the Principl/B44144603-Graeme-Brooker-Sally-Stone-Re-Readings-2-Interior-Architecture-and-the-Principl-report.md,00-books/Graeme Brooker Sally Stone：《Re-Readings 2 Interior Architecture and the Principl/Graeme Brooker Sally Stone：《Re-Readings 2 Interior Architecture and the Principl.md,new_report_for_uncovered_source,
create_missing_report,"00-books-result/Graphic Design Theory： Readings from the Field (Design -- Armstrong, Helen(Autho/B44144604-Graphic-Design-Theory-Readings-from-the-Field-Design-Armstrong-Helen-Autho-report.md","00-books/Graphic Design Theory： Readings from the Field (Design -- Armstrong, Helen(Autho/Graphic Design Theory： Readings from the Field (Design -- Armstrong, Helen(Autho.md",new_report_for_uncovered_source,
create_missing_report,00-books-result/Greg Nudelman：《Android Design Patterns Interaction Design Solutions for Developers》/B44144605-Greg-Nudelman-Android-Design-Patterns-Interaction-Design-Solutions-for-Developer-report.md,00-books/Greg Nudelman：《Android Design Patterns Interaction Design Solutions for Developers》/Greg Nudelman：《Android Design Patterns Interaction Design Solutions for Developers》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Greiman：《Hybrid imagery the fusion of technology and graphic design》/B44144606-Greiman-Hybrid-imagery-the-fusion-of-technology-and-graphic-design-report.md,00-books/Greiman：《Hybrid imagery the fusion of technology and graphic design》/Greiman：《Hybrid imagery the fusion of technology and graphic design》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Guy Julier：《From Visual Culture to Design Culture》/B44144607-Guy-Julier-From-Visual-Culture-to-Design-Culture-report.md,00-books/Guy Julier：《From Visual Culture to Design Culture》/Guy Julier：《From Visual Culture to Design Culture》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Heller：《Paul Rand》/B44144608-Heller-Paul-Rand-report.md,00-books/Heller：《Paul Rand》/Heller：《Paul Rand》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Holmes：《Mismatch How Inclusion Shapes Design》/B44144609-Holmes-Mismatch-How-Inclusion-Shapes-Design-report.md,00-books/Holmes：《Mismatch How Inclusion Shapes Design》/Holmes：《Mismatch How Inclusion Shapes Design》.md,new_report_for_uncovered_source,
create_missing_report,"00-books-result/Hounshell：《From the American system to mass production, 1800-1932 the developmen/B44144610-Hounshell-From-the-American-system-to-mass-production-1800-1932-the-developmen-report.md","00-books/Hounshell：《From the American system to mass production, 1800-1932 the developmen/Hounshell：《From the American system to mass production, 1800-1932 the developmen.md",new_report_for_uncovered_source,
create_missing_report,00-books-result/Isabelle Anscombe：《Arts and Crafts Style》/B44144611-Isabelle-Anscombe-Arts-and-Crafts-Style-report.md,00-books/Isabelle Anscombe：《Arts and Crafts Style》/Isabelle Anscombe：《Arts and Crafts Style》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/James：《Picture this World War I posters and visual culture》/B44144612-James-Picture-this-World-War-I-posters-and-visual-culture-report.md,00-books/James：《Picture this World War I posters and visual culture》/James：《Picture this World War I posters and visual culture》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Jan Borchers：《A Pattern Approach to Interaction Design》/B44144613-Jan-Borchers-A-Pattern-Approach-to-Interaction-Design-report.md,00-books/Jan Borchers：《A Pattern Approach to Interaction Design》/Jan Borchers：《A Pattern Approach to Interaction Design》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Jeffrey Auerbach：《The Great Exhibition of 1851 A Nation on Display》/B44144614-Jeffrey-Auerbach-The-Great-Exhibition-of-1851-A-Nation-on-Display-report.md,00-books/Jeffrey Auerbach：《The Great Exhibition of 1851 A Nation on Display》/Jeffrey Auerbach：《The Great Exhibition of 1851 A Nation on Display》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Jeffrey L. Meikle：《Design in the USA》/B44144615-Jeffrey-L-Meikle-Design-in-the-USA-report.md,00-books/Jeffrey L. Meikle：《Design in the USA》/Jeffrey L. Meikle：《Design in the USA》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Jenifer Tidwell：《Designing Interfaces》/B44144616-Jenifer-Tidwell-Designing-Interfaces-report.md,00-books/Jenifer Tidwell：《Designing Interfaces》/Jenifer Tidwell：《Designing Interfaces》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Jenny L. Davis：《How Artifacts Afford The Power and Politics of Everyday Things》/B44144617-Jenny-L-Davis-How-Artifacts-Afford-The-Power-and-Politics-of-Everyday-Things-report.md,00-books/Jenny L. Davis：《How Artifacts Afford The Power and Politics of Everyday Things》/Jenny L. Davis：《How Artifacts Afford The Power and Politics of Everyday Things》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Joel Mokyr：《The lever of riches - technological creativity and economic progress (1990)》/B44144618-Joel-Mokyr-The-lever-of-riches-technological-creativity-and-economic-progress-19-report.md,00-books/Joel Mokyr：《The lever of riches - technological creativity and economic progress (1990)》/Joel Mokyr：《The lever of riches - technological creativity and economic progress (1990)》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/John A. Lent：《Asian Comics》/B44144619-John-A-Lent-Asian-Comics-report.md,00-books/John A. Lent：《Asian Comics》/John A. Lent：《Asian Comics》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/John A. Lent：《Comics Art in China》/B44144620-John-A-Lent-Comics-Art-in-China-report.md,00-books/John A. Lent：《Comics Art in China》/John A. Lent：《Comics Art in China》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Julier：《The culture of design，2018》/B44144621-Julier-The-culture-of-design-2018-report.md,00-books/Julier：《The culture of design，2018》/Julier：《The culture of design，2018》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kajri Jain：《Gods in the Bazaar The Economies of Indian Calendar Art》/B44144622-Kajri-Jain-Gods-in-the-Bazaar-The-Economies-of-Indian-Calendar-Art-report.md,00-books/Kajri Jain：《Gods in the Bazaar The Economies of Indian Calendar Art》/Kajri Jain：《Gods in the Bazaar The Economies of Indian Calendar Art》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Karl Gerstner：《Designing Programmes》/B44144623-Karl-Gerstner-Designing-Programmes-report.md,00-books/Karl Gerstner：《Designing Programmes》/Karl Gerstner：《Designing Programmes》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kathryn B Hiesinger：《JAPANESE DESIGN A SURVEY SINCE 1950》/B44144624-Kathryn-B-Hiesinger-JAPANESE-DESIGN-A-SURVEY-SINCE-1950-report.md,00-books/Kathryn B Hiesinger：《JAPANESE DESIGN A SURVEY SINCE 1950》/Kathryn B Hiesinger：《JAPANESE DESIGN A SURVEY SINCE 1950》.md,new_report_for_uncovered_source,
create_missing_report,"00-books-result/Ken Friedman：《Theory construction in design research criteria approaches, and methods》/B44144625-Ken-Friedman-Theory-construction-in-design-research-criteria-approaches-and-meth-report.md","00-books/Ken Friedman：《Theory construction in design research criteria approaches, and methods》/Ken Friedman：《Theory construction in design research criteria approaches, and methods》.md",new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144626-98-report.md,00-books/Kenya Hara：《Designing Design》，2007/102-98.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144627-99-report.md,00-books/Kenya Hara：《Designing Design》，2007/103-99.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144628-100-report.md,00-books/Kenya Hara：《Designing Design》，2007/104-100.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144629-101-report.md,00-books/Kenya Hara：《Designing Design》，2007/105-101.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144630-102-report.md,00-books/Kenya Hara：《Designing Design》，2007/106-102.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144631-103-report.md,00-books/Kenya Hara：《Designing Design》，2007/107-103.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144632-104-report.md,00-books/Kenya Hara：《Designing Design》，2007/108-104.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144633-105-report.md,00-books/Kenya Hara：《Designing Design》，2007/109-105.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144634-106-report.md,00-books/Kenya Hara：《Designing Design》，2007/110-106.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144635-107-report.md,00-books/Kenya Hara：《Designing Design》，2007/111-107.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144636-108-report.md,00-books/Kenya Hara：《Designing Design》，2007/112-108.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144637-109-report.md,00-books/Kenya Hara：《Designing Design》，2007/113-109.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144638-110-report.md,00-books/Kenya Hara：《Designing Design》，2007/114-110.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144639-111-report.md,00-books/Kenya Hara：《Designing Design》，2007/115-111.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144640-112-report.md,00-books/Kenya Hara：《Designing Design》，2007/116-112.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144641-113-report.md,00-books/Kenya Hara：《Designing Design》，2007/117-113.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144642-114-report.md,00-books/Kenya Hara：《Designing Design》，2007/118-114.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144643-115-report.md,00-books/Kenya Hara：《Designing Design》，2007/119-115.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144644-116-report.md,00-books/Kenya Hara：《Designing Design》，2007/120-116.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144645-117-report.md,00-books/Kenya Hara：《Designing Design》，2007/121-117.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144646-118-report.md,00-books/Kenya Hara：《Designing Design》，2007/122-118.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144647-119-report.md,00-books/Kenya Hara：《Designing Design》，2007/123-119.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144648-120-report.md,00-books/Kenya Hara：《Designing Design》，2007/124-120.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144649-121-report.md,00-books/Kenya Hara：《Designing Design》，2007/125-121.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144650-122-report.md,00-books/Kenya Hara：《Designing Design》，2007/126-122.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144651-123-report.md,00-books/Kenya Hara：《Designing Design》，2007/127-123.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144652-124-report.md,00-books/Kenya Hara：《Designing Design》，2007/128-124.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144653-125-report.md,00-books/Kenya Hara：《Designing Design》，2007/129-125.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144654-126-report.md,00-books/Kenya Hara：《Designing Design》，2007/130-126.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144655-127-report.md,00-books/Kenya Hara：《Designing Design》，2007/131-127.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144656-128-report.md,00-books/Kenya Hara：《Designing Design》，2007/132-128.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144657-129-report.md,00-books/Kenya Hara：《Designing Design》，2007/133-129.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144658-130-report.md,00-books/Kenya Hara：《Designing Design》，2007/134-130.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144659-131-report.md,00-books/Kenya Hara：《Designing Design》，2007/135-131.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144660-132-report.md,00-books/Kenya Hara：《Designing Design》，2007/136-132.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144661-133-report.md,00-books/Kenya Hara：《Designing Design》，2007/137-133.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144662-134-report.md,00-books/Kenya Hara：《Designing Design》，2007/138-134.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144663-135-report.md,00-books/Kenya Hara：《Designing Design》，2007/139-135.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144664-136-report.md,00-books/Kenya Hara：《Designing Design》，2007/140-136.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144665-137-report.md,00-books/Kenya Hara：《Designing Design》，2007/141-137.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144666-138-report.md,00-books/Kenya Hara：《Designing Design》，2007/142-138.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144667-139-report.md,00-books/Kenya Hara：《Designing Design》，2007/143-139.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Kenya Hara：《Designing Design》，2007/B44144668-140-report.md,00-books/Kenya Hara：《Designing Design》，2007/144-140.md,new_report_for_uncovered_source,
